Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
570	124.8554	-376.3765	501.2319	0.5805334	0.1082333	0.374423	0.625577	0.1183089
576	125.1521	-375.2469	500.399	0.6817885	0.4381416	0.34472	0.65528	0.1417278
582	118.1095	-381.4462	499.5557	0.5954537	1.219769	0.102995	0.897005	0.1445383
588	112.6832	-387.4918	500.175	0.8571828	0.8292785	0.201445	0.798555	0.3783505
594	115.7548	-382.6864	498.4412	0.8306453	3.074018	0.107833	0.892167	0.1947493
600	122.9829	-377.8686	500.8515	0.8306453	0.3112997	0.533728	0.466272	0.2468369
606	117.5728	-382.6824	500.2553	1.113665	0.1093442	0.335301	0.664699	0.0691274
612	126.3232	-374.4871	500.8103	0.9065339	0.1987004	0.446596	0.553404	0.1604431
618	119.3608	-380.9049	500.2657	0.9065339	0.4638503	0.350326	0.649674	0.1730549
624	120.0425	-380.2267	500.2692	1.148892	0.2080024	0.760053	0.239947	0.1107568
630	118.3305	-381.6948	500.0252	1.374965	0.103787	0.199866	0.800134	0.06979927
636	113.5859	-386.0865	499.6724	0.9903722	0.4920117	0.603001	0.396999	0.09294271
642	122.4922	-379.1321	501.6243	0.3395662	0.1814128	0.490809	0.509191	0.2189024
648	116.2043	-385.2167	501.421	0.5083925	0.1924983	0.119479	0.880521	0.2189024
654	123.008	-377.9904	500.9984	0.9039169	0.1588329	0.292151	0.707849	0.1751344
660	123.8652	-376.2445	500.1097	1.07627	0.3289753	0.197012	0.802988	0.1217493
666	110.0465	-389.1878	499.2343	1.231142	0.7833514	0.621697	0.378303	0.1217493
672	109.6887	-390.3821	500.0708	0.6374549	1.082653	0.156572	0.843428	0.3112823
678	105.303	-394.9853	500.2883	0.5843569	0.7892328	0.122144	0.877856	0.2277268
684	112.2016	-388.4401	500.6417	0.2514784	0.8399019	0.454554	0.545446	0.2664059
690	110.3812	-390.4762	500.8574	0.8417965	0.20173	0.114437	0.885563	0.1584169
696	118.9033	-379.982	498.8853	1.080543	0.9477483	0.0897311	0.910269	0.08195323
702	120.4601	-379.0902	499.5504	1.080543	0.4693905	0.488304	0.511696	0.08532436
708	112.6264	-389.0276	501.654	0.6197292	0.09958431	0.0686491	0.931351	0.2232798
714	117.659	-383.5254	501.1844	0.8470554	0.05608106	0.183838	0.816162	0.1154122
720	111.6607	-389.8276	501.4883	0.3614804	0.2087717	0.212193	0.787807	0.2073738
726	118.8523	-382.3773	501.2296	0.6875508	0.1863929	0.3062	0.6938	0.2073738
732	110.2579	-389.1617	499.4196	0.394581	2.392275	0.24337	0.75663	0.3057427
738	127.8352	-374.36	502.1952	0.2439516	0.101193	0.451479	0.548521	0.3252488
744	124.3188	-377.9223	502.241	0.3449974	0.04548558	0.451479	0.548521	0.2488715
750	119.2625	-382.7439	502.0064	0.0494841	0.1735	0.066727	0.933273	0.2480617
756	121.4283	-380.493	501.9214	0.07246378	0.2442089	0.124002	0.875998	0.3551292
762	116.0839	-384.0884	500.1723	0.9149357	0.5962145	0.260481	0.739519	0.2122431
768	119.8751	-379.8617	499.7368	0.9005328	1.077816	0.274289	0.725711	0.2611047
774	120.7456	-378.8908	499.6364	1.098586	0.4487954	0.274289	0.725711	0.09267391
780	104.8831	-395.1229	500.006	0.765597	0.6198882	0.338688	0.661312	0.1380847
786	112.5629	-388.0877	500.6506	0.6362159	0.3491093	0.288565	0.711435	0.1482993
792	103.4122	-396.6294	500.0416	0.7828553	0.3758824	0.245292	0.754708	0.08736768
798	119.3183	-382.4622	501.7806	0.04155656	0.2511552	0.61295	0.38705	0.2438162
804	128.0697	-373.9196	501.9893	0.02419349	0.2262572	0.283639	0.716361	0.3244024
810	125.2853	-375.8461	501.1314	0.0098483	0.478145	0.484323	0.515677	0.1713843
816	129.8914	-371.7224	501.6137	0.129438	0.2711281	0.402865	0.597135	0.2311071
822	124.1328	-377.269	501.4018	0.4745391	0.179506	0.253908	0.746092	0.1870484
828	130.5104	-371.0875	501.5979	0.09732736	0.2295894	0.0925315	0.907468	0.1775568
834	120.6628	-381.2601	501.923	0.2153326	0.1408397	0.295539	0.704461	0.2343608
840	121.9219	-379.8783	501.8002	0.1357463	0.2519605	0.509263	0.490737	0.3168697
846	113.5344	-387.0282	500.5626	0.3981798	0.5365832	0.372944	0.627056	0.1512392
852	114.2793	-386.5064	500.7857	0.4171369	0.4356359	0.243893	0.756107	0.1679895
858	115.7366	-385.5375	501.2741	0.4272507	0.214505	0.283387	0.716613	0.1679895
864	115.1873	-385.8598	501.0471	0.4770526	0.3199895	0.161569	0.838431	0.193007
870	109.4791	-391.475	500.9542	0.4571317	0.3731546	0.664488	0.335512	0.193007
876	113.8736	-387.874	501.7475	0.4061141	0.08831498	0.0772061	0.922794	0.1692128
882	111.0013	-390.7789	501.7802	0.2260849	0.127235	0.0502172	0.949783	0.1725597
888	101.5783	-400.3677	501.946	0.2656217	0.149056	0.350902	0.649098	0.2906641
894	107.2812	-393.9354	501.2166	0.2526021	0.3688702	0.220672	0.779328	0.2095885
900	116.7937	-383.4705	500.2642	0.7596889	0.3558221	0.0934429	0.906557	0.1063097
906	120.8195	-380.779	501.5985	0.2813946	0.1714527	0.292516	0.707484	0.1805436
912	116.1064	-385.681	501.7874	0.07959556	0.2510376	0.383107	0.616893	0.2670498
918	114.3393	-386.7533	501.0926	0.3774314	0.2527924	0.177733	0.822267	0.139866
924	115.9522	-383.2767	499.2289	1.072354	0.5652602	0.165275	0.834725	0.06940718
930	120.0378	-377.4226	497.4604	1.565107	2.671258	0.619399	0.380601	0.1069456
936	119.6111	-377.7548	497.3659	1.565107	2.671258	0.101113	0.898887	0.0950121
942	117.1635	-384.3114	501.4749	0.7189881	0.1517933	0.129195	0.870805	0.2851065
948	113.0328	-388.1401	501.1729	0.2184919	0.5279152	0.567504	0.432496	0.3245299
954	110.4617	-391.4466	501.9083	0.6206118	0.04599419	0.576951	0.423049	0.2244064
960	111.434	-388.176	499.6099	1.301091	0.2952309	0.321759	0.678241	0.0785647
966	113.5468	-385.7651	499.3119	1.301091	0.4464261	0.063717	0.936283	0.07957063
972	108.7208	-389.9578	498.6786	1.301091	0.9878341	0.185079	0.814921	0.08756348
978	104.8462	-392.1198	496.966	1.766525	3.437025	0.206055	0.793945	0.1109755
984	94.77721	-403.8773	498.6545	0.9451933	2.893634	0.0806575	0.919343	0.3242489
990	109.3703	-391.6772	501.0476	0.5829269	0.3247281	0.311998	0.688002	0.2367872
996	109.7414	-392.1081	501.8494	0.6176883	0.04671747	0.662757	0.337243	0.2027363
1002	109.6109	-390.8542	500.4651	0.7740574	0.2341042	0.396952	0.603048	0.09696212
1008	108.6839	-392.8774	501.5612	0.1892968	0.2831281	0.321036	0.678964	0.247997
1014	122.7429	-377.5837	500.3266	0.3304065	1.031101	0.164059	0.835941	0.247997
1020	114.2335	-386.8488	501.0824	0.3958654	0.4085104	0.131017	0.868983	0.2457852
1026	114.3552	-386.1692	500.5245	0.550498	0.3368138	0.33365	0.66635	0.1077734
1032	105.6813	-395.272	500.9532	0.4348788	0.3962119	0.40648	0.59352	0.2002787
1038	119.6638	-381.1664	500.8302	0.2116797	0.6704233	0.628041	0.371959	0.2359751
1044	129.1794	-372.5698	501.7492	0.3451189	0.1408837	0.18915	0.81085	0.216401
1050	131.8965	-369.9269	501.8234	0.08734518	0.1965113	0.546342	0.453658	0.216401
1056	120.8838	-381.4341	502.3179	0.1239592	0.05934015	0.129684	0.870316	0.216401
1062	120.8111	-381.071	501.8821	0.1503442	0.1800659	0.226919	0.773081	0.2468762
1068	124.9777	-376.177	501.1547	0.1869926	0.4861306	0.0947361	0.905264	0.2468762
1074	119.3049	-381.5797	500.8846	0.2702093	0.5527093	0.161402	0.838598	0.2130978
1080	124.8847	-376.1474	501.0321	0.7486742	0.1905959	0.352863	0.647137	0.1701466
1086	121.0711	-380.2053	501.2764	0.7830754	0.08413967	0.378079	0.621921	0.1436013
1092	120.3213	-379.6857	500.007	0.7949009	0.8789382	0.338381	0.661619	0.24186
1098	119.0117	-381.615	500.6267	0.7202989	0.5031809	0.237964	0.762036	0.2645143
1104	122.385	-379.7666	502.1516	0.1773315	0.1121172	0.26618	0.73382	0.276346
1110	114.6327	-387.3509	501.9836	0.3453019	0.1121172	0.140714	0.859286	0.276346
1116	117.4955	-383.5526	501.048	0.2561402	0.4744509	0.21787	0.78213	0.2216358
1122	117.6555	-383.727	501.3825	0.4649812	0.1830174	0.53516	0.46484	0.1818536
1128	110.3121	-390.509	500.8211	0.5293586	0.5319228	0.33289	0.66711	0.296248
1134	114.1861	-386.8642	501.0503	0.3247798	0.5705078	0.526171	0.473829	0.38447
1140	123.0467	-378.8203	501.867	0.09967297	0.2632972	0.107488	0.892512	0.3872411
1146	110.4439	-391.6411	502.085	0.002835409	0.1932809	0.332625	0.667375	0.3060291
1152	120.7805	-380.1241	500.9045	0.02129605	0.5705309	0.209447	0.790553	0.15507
1158	125.9015	-375.7663	501.6678	0.06630434	0.3205946	0.403628	0.596372	0.2886928
1164	130.3607	-371.6575	502.0182	0.4286819	0.07270467	0.318904	0.681096	0.2464213
1170	126.147	-375.5696	501.7166	0.3345312	0.2032769	0.463108	0.536892	0.3008664
1176	114.5359	-387.9205	502.4564	0.09737927	0.06932913	0.153032	0.846968	0.3008664
1182	112.6277	-388.9488	501.5764	0.1012153	0.2768975	0.483657	0.516343	0.210824
1188	116.4101	-384.5491	500.9592	0.1600982	0.5273506	0.0982516	0.901748	0.18797
1194	124.6352	-376.75	501.3851	0.2310871	0.3869836	0.510208	0.489792	0.304159
1200	115.6684	-385.784	501.4524	0.5272652	0.1953803	0.329659	0.670341	0.2443181
1206	119.7992	-382.0695	501.8686	0.2599305	0.1953803	0.329659	0.670341	0.3509436
1212	112.7833	-388.6397	501.423	0.3753146	0.2222434	0.478731	0.521269	0.20286
1218	114.768	-385.5051	500.273	0.7700596	0.2791458	0.677566	0.322434	0.08789023
1224	108.0618	-393.8782	501.94	0.1321044	0.1232584	0.50183	0.49817	0.1867109
1230	114.0978	-387.9684	502.0662	0.09082027	0.1563288	0.637135	0.362865	0.2717971
1236	112.756	-389.6409	502.3969	0.1189629	0.07807367	0.207168	0.792832	0.3034924
1242	117.6594	-384.2113	501.8706	0.2322237	0.187345	0.203301	0.796699	0.3034924
1248	124.3524	-376.2862	500.6386	0.5967686	0.513693	0.124217	0.875783	0.2203128
1254	122.7864	-378.5821	501.3686	0.6910092	0.1535485	0.12697	0.87303	0.2203128
1260	122.0147	-379.9445	501.9592	0.2286773	0.1877521	0.321126	0.678874	0.4067028
1266	116.5634	-384.7655	501.3288	0.4918292	0.265014	0.358517	0.641483	0.2611754
1272	129.3985	-372.0458	501.4444	0.2455408	0.3006006	0.515055	0.484945	0.2388988
1278	118.6686	-383.0457	501.7142	0.345611	0.1516278	0.170351	0.829649	0.2178144
1284	122.7658	-378.3629	501.1287	0.7138151	0.1252887	0.27719	0.72281	0.1348376
1290	117.7056	-384.2635	501.9691	0.211737	0.0819755	0.0385853	0.961415	0.1688572
1296	116.7072	-384.6501	501.3574	0.2980545	0.3415651	0.251615	0.748385	0.2680988
1302	115.0804	-386.4394	501.5198	0.587065	0.1475685	0.319979	0.680021	0.2311446
1308	131.1941	-370.491	501.6852	0.5235472	0.09235982	0.479502	0.520498	0.1895777
1314	117.7982	-382.3687	500.1669	0.1732597	1.106844	0.308329	0.691671	0.1641876
